ID,Consultant,URL,Search_Term,DateRetrieved,DatePublished,Job_Category,Job_title,Job_Field,Company,Minimum Experience in Years,City,Country,Payment Frequency,Currency,Salary,English Needed,Additional_languages,BSc_needed,MSc_needed,PhD_needed,AI,Natural_Language_Processing(NLP),Data_Pipelines,Machine_Learning,Deep Learning,Computer_vision,Data_visualization,Data_warehouse,BigData,Data_management,Data_mining,Data_science,Bayesian,Optimization,Numerical_Analysis,IOT,Data_translation,R,SAS,SPSS,Python,MAtlab,Scala,C#,Java,C++,C,Bash,Tensorflow,pyspark,YOLO,MS Word,Ms Excel,Ms Access,Ms PowerPoint,Spreadsheets,Google_Analytics,Microsoft Power BI,Tableau,D3,Qlik,KNIME,Spotfire,Linux/Unix,OLE/DB,SQL,NoSQL,RDBMS,Oracle,MySQL,MongoDB,MPP_Platforms,SPL,Alteryx,Spark,Kafka,Hadoop,Pig,Hive,Map/Reduce,Impala,Storm,Google_Cloud,AWS,cloud_storage,S3,Redshift,DigitalOcean,Teradata,Solr,Elasticsearch,Presentation_Skills,Communication,Problem_Solving,Team_Handling,agile execution,Data_marketing,SEO,graphics_and_design_skills,Content_Management,Economic,Finance_Knowledge,Investment_Knowledge,Debtor_reconcilation,Payroll_management,web_design_and_development_tools,PHP,Javascript,Web_Analytic_tools,Knowledge_in,English proficiency description,Location,country_code,Educational_qualifications
113,Thisaakhya,https://www.linkedin.com/jobs/view/3391327360/?alternateChannel=search&refId=Dh2FxGgZwQERcBuV6JXMtA%3D%3D&trackingId=j4uZNVgdP%2BcIniUlZEmViQ%3D%3D,data analytics jobs in marketing,08-01-23,05-01-23,Data Science,"Analyst, Primary Markets",Financial Services,London Stock Exchange,NA,Colombo,Sri Lanka,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,LKA,"0,0,0"
114,Thisaakhya,https://www.linkedin.com/jobs/view/3404609995/?alternateChannel=search&refId=XbWzDdJN2mwCBzg%2FLxoP9g%3D%3D&trackingId=3K7UcxWTIdVmFdjnSU8rcw%3D%3D,data analytics jobs in marketing,08-01-23,25-12-22,Data Science,Senior Data Scientist,Telecommunications,Dialog,2,Colombo,Sri Lanka,NA,NA,NA,0,0,"Engineering, IT, Computer science, Statistics",0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,LKA,"Engineering, IT, Computer science, Statistics,0,0"
115,Thisaakhya,"https://www.ziprecruiter.com/c/Marin-Software/Job/Java-Engineer,-Optimization-&-Data-Science-100-REMOTE/-in-Chicago,IL?jid=f08917a5c776267b&lvk=RnSVg5Zdww0fAKv0wc84fA.--Mlks4y0Wg",data science jobs in marketing,08-01-23,11-12-22,Data Science,"Java Engineer, Optimization & Data Science",Software,Marin Software,NA,"Chicago, IL",United States,NA,NA,NA,0,0,"Computer Science, Applied Mathematics, Statistics",NA,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,USA,"Computer Science, Applied Mathematics, Statistics,NA,0"
116,Thisaakhya,https://www.naukri.com/job-listings-data-science-specialist-accenture-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-2-to-4-years-060123905890?src=seo_srp&sid=16732038091179296&xp=1&px=1,data science jobs,08-01-23,05-01-23,Data Science,Data Science Specialist,IT Services & Consulting,Accenture,2,"Kolkata, Mumbai, Hyderabad, Pune, Chennai, Bangalore",India,NA,NA,NA,0,0,Any,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,IND,"Any,0,0"
117,Thisaakhya,https://www.naukri.com/job-listings-data-engineer-hexaware-technologies-pune-chennai-mumbai-all-areas-6-to-10-years-030123907548?src=seo_srp&sid=16732038091179296&xp=2&px=1,data science jobs,08-01-23,03-01-23,Data Science,Data Engineer,IT Services & Consulting,Hexaware Technologies,5,"Pune, Chennai, Mumbai",India,NA,NA,NA,0,0,Any,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,IND,"Any,0,0"
118,Thisaakhya,https://www.amazon.jobs/en/jobs/1959730/youth-apprentice-data-analytics-associate-amazon-jump-start,data science jobs,08-01-23,06-01-23,Data Science,"Youth Apprentice, Data Analytics Associate",Advertising,Amazon Advertising LLC,NA,New York,United States,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,USA,"0,0,0"
119,Thisaakhya,https://www.linkedin.com/jobs/view/3392549759/?alternateChannel=search&refId=9q%2BHFzwzZn6WKO1p7LkX4w%3D%3D&trackingId=8TiRoVS%2FdjRaJTVnACIwAQ%3D%3D,data scientist jobs,08-01-23,18-12-22,Data Science,Junior Data Scientist,Oil and Gas,Cobblestone Energy,NA,NA,United Arab Emirates,annual,USD,60000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,ARE,"0,0,0"
120,Thisaakhya,https://unjobs.org/vacancies/1673005849582,data scientist jobs,08-01-23,08-01-23,Data Science,Growth Data Scientist,PLM Software,Propel,NA,New York,United States,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,USA,"0,0,0"
121,Savindu,https://www.linkedin.com/jobs/view/3431328350/,data science jobs,11-01-23,11-01-23,Data Science,director - Data Scientist,IT Services & Consulting,Totogi,5,Colombo,Sri Lanka,annual,USD,200000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,LKA,"0,0,0"
122,Savindu,https://www.linkedin.com/jobs/view/3429252630/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=xxZ5BhsYp01GdrldFHMs9Q%3D%3D&trackingId=jtEEHyoE1vxD6jRMJW5pWw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BDK3%2FFj8wTNOuiCrZV%2B9sig%3D%3D&lici=jtEEHyoE1vxD6jRMJW5pWw%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Senior Data Analyst,IT Services & Consulting,Daraz,NA,Colombo,Sri Lanka,NA,NA,NA,1,0,"Data science, Computer Science, Statistics, Marketing",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,LKA,"Data science, Computer Science, Statistics, Marketing,0,0"
123,Savindu,https://www.linkedin.com/jobs/view/3408901136/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=xxZ5BhsYp01GdrldFHMs9Q%3D%3D&trackingId=J008e6C47tlx3%2Fj0%2Fl1gEQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BDK3%2FFj8wTNOuiCrZV%2B9sig%3D%3D&lici=J008e6C47tlx3%2Fj0%2Fl1gEQ%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Senior - Principal Data Analyst,Human Resources Services,George Bernard,3,Colombo,Sri Lanka,NA,NA,NA,1,0,"Computer Science, Engineering, Mathematics, Statistics",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,LKA,"Computer Science, Engineering, Mathematics, Statistics,1,0"
124,Savindu,https://www.linkedin.com/jobs/view/3431379648/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Rj95hpYfqyZcmbZlfPdGhA%3D%3D&trackingId=ZfIrfaFBuIcHnmw%2FJ3nPvg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BhuQ562p4S4ez0WZjx0FB6g%3D%3D&lici=ZfIrfaFBuIcHnmw%2FJ3nPvg%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Machine Learning Intern,Enviromental Services,Greenie Web,1,NA,Sri Lanka,NA,NA,NA,0,0,"Mathematics, Statistics, Computer Science",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,LKA,"Mathematics, Statistics, Computer Science,0,0"
125,Savindu,https://www.linkedin.com/jobs/view/3417745101/?eBP=CwEAAAGFoSkdpZm9EugeMiHfGfbimN-KD8-IxDd94hikOTPTRg7YXUBY6YGnqVQDkHkVdjDnhn0AGAVhLcnUsXRzJJp8oNSd6CBad_VtVCJgeiVWnxg0qDOHNFBknSsRumP42InJT-eS-UiCH932JZ75VhNAYfwuZ5M9phdeN7NJcKnHr57_IcKfaWvxioDd8DIhAHJoUwV4SHzQDtwn4O1-5S4f8bnnC_FBKu8n5o-IiEgCKSWTrUHpPwuQeygBdxJQ_uzNmf54V7FVhxuoLJ43t87P7B34pWuOQ912miYGOiKFUdlYamLw29WM-yXhFGDK-hNz6ei8zQCRqAMtdDgOYDGYG0FkSJ1HUgjDKkv7DmWharhFA_6wUxGaX8Tr0Zc&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Rj95hpYfqyZcmbZlfPdGhA%3D%3D&trackingId=9UJyXEJPM9%2BQLTS0e29%2BVw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BhuQ562p4S4ez0WZjx0FB6g%3D%3D&lici=9UJyXEJPM9%2BQLTS0e29%2BVw%3D%3D,data science jobs,11-01-23,04-01-23,Data Science,Data Scientist,Information Services,OCTAVE - John Keells Group,4,Colombo,Sri Lanka,NA,NA,NA,0,0,0,"Computer Science, Statistics, Mathematics, Operational Research, Economics",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,LKA,"0,Computer Science, Statistics, Mathematics, Operational Research, Economics,0"
126,Savindu,https://www.linkedin.com/jobs/view/3432741205/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Rj95hpYfqyZcmbZlfPdGhA%3D%3D&trackingId=c2WQSPMD%2Fgj6apv13uV%2BzQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=c2WQSPMD%2Fgj6apv13uV%2BzQ%3D%3D,data science jobs,11-01-23,10-01-23,Data Science,Data Analyst,IT Services & Consulting,Embla Software Innovation (pvt) Ltd,2,Colombo,Sri Lanka,NA,USD,NA,1,0,"Business Analytics, Business Management, Information Systems",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,LKA,"Business Analytics, Business Management, Information Systems,0,0"
127,Savindu,https://www.linkedin.com/jobs/view/3410410673/?eBP=CwEAAAGFoS6D3uqfAgjJqgT1iNSp1ULw04EUsOPJ_EzIYu_0CW_SZ071x9PSGmC6dO38uflb_XrsEDSnZXQVsZmTW2YjoUDAzYCEWkLmEMMx6geCaZn1vRPRCvD9VsPCDsswUc4EpOAs70BxhXQqhNXcc0Yl8AaW_fDLKnlBCdBYdxbyEIIDw8agc7vMOXi0tPjPMe-3dq4FFRxxuofMML3NBhyZondfag8SAlaXibMdootRxddvf1iNSa5c5JfzTxP04p3Kp6sFyQIFqWhgl1pKWDl-PFOkmOwpnKn37qtn3PIS95R486yw4jP_BYP5K_GjpL39kFegFi4ODTVOkbpeDdaYLbz71UBtRfz5m_ma5zFhhOPL3WXNXbiGDMfy2fhlqA&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=5ztr8dZccdB%2FmJekxvksbg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=5ztr8dZccdB%2FmJekxvksbg%3D%3D,data science jobs,11-01-23,05-01-23,Data Science,Data Analyst,IT Services & IT Consulting,Confidential,5,Guayas,Ecuador,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,ECU,"0,0,0"
128,Savindu,https://www.linkedin.com/jobs/view/3434980368/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=YMp%2F2nbkYXlDesRhWcfcfQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=YMp%2F2nbkYXlDesRhWcfcfQ%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Consultant,Business Consulting and Services,Amsterdam Data Collective,0,Amsterdam,Netherlands,NA,NA,NA,1,0,0,"Econometrics, Mathematics, Physics, Data Science, AI, Computer Science","Econometrics, Mathematics, Physics, Data Science, AI, Computer Science",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NLD,"0,Econometrics, Mathematics, Physics, Data Science, AI, Computer Science,Econometrics, Mathematics, Physics, Data Science, AI, Computer Science"
129,Savindu,https://www.linkedin.com/jobs/view/3432660951/?eBP=JOB_SEARCH_ORGANIC&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=3j9KR2RE4T1KbGyxYYLwZw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=3j9KR2RE4T1KbGyxYYLwZw%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Data Engineer / Analyst,"Appliances, Electrical, and Electronics Manufacturing",Eprc Oy,NA,Pirkanmaa,Finland,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,FIN,"0,0,0"
130,Savindu,https://www.linkedin.com/jobs/view/3431630812/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=Xl5lH%2BnYyuVRc%2BcZqxAFCg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=Xl5lH%2BnYyuVRc%2BcZqxAFCg%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Manufacturing,Imperial Brand PLC,NA,England,United States,NA,NA,NA,1,0,"Computer Science, Mathematics, Business Mnagement, Economics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,USA,"Computer Science, Mathematics, Business Mnagement, Economics,0,0"
131,Savindu,https://www.linkedin.com/jobs/view/3434865666/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=jGUMTv8mgn0Qfau3P4Ot0Q%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=jGUMTv8mgn0Qfau3P4Ot0Q%3D%3D,data analyst,11-01-23,NA,Data Science,Data Analyst,Civic and Social Organization,Connexus,NA,England,United States,annual,Sterling Pound,35600.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,USA,"0,0,0"
132,Savindu,https://www.linkedin.com/jobs/view/3431351010/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=%2FgiyXnK5Jt3PkTJXFaX6BA%3D%3D&trackingId=ych2LvLQk8ErKQo7Eg8B%2FQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=ych2LvLQk8ErKQo7Eg8B%2FQ%3D%3D,data science jobs,11-01-23,11-01-23,Data Science,Statistical Analyst,Government Administration,Waka Kotahi NZ Transport Agency,NA,Wellington,New Zealand,NA,NA,NA,0,0,"Statistics, Mathematics, Computer Science",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NZL,"Statistics, Mathematics, Computer Science,0,0"
133,Savindu,https://www.linkedin.com/jobs/view/3431792516/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=ffe8PXf9VviXPadi%2Fl2K5Q%3D%3D&trackingId=ko%2FCljFDEBzHzt%2B%2Ba6sm1Q%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3B4Y7eBIg7THGFRoHQBWBmWA%3D%3D&lici=ko%2FCljFDEBzHzt%2B%2Ba6sm1Q%3D%3D,data analyst,13-01-23,13-01-23,Data Science,Data Analyst,Insurance,State Farm,NA,Bloomington,United States,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,USA,"0,0,0"
134,Savindu,https://www.linkedin.com/jobs/view/3434811449/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=z6FoqvaShbpMHtY5RDCVDQ%3D%3D&trackingId=tQ06bXvp%2FmbvwMaOl%2F5oOQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=tQ06bXvp%2FmbvwMaOl%2F5oOQ%3D%3D,data analyst,11-01-23,NA,Data Science,Junior Data Analyst,Staffing and Recruiting,Cooper Lomaz,NA,England,United States,hourly,Sterling Pound,16.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,USA,"0,0,0"
135,Savindu,https://www.linkedin.com/jobs/view/3434917841/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=z6FoqvaShbpMHtY5RDCVDQ%3D%3D&trackingId=j8sc1N1ByB3HUOnUh326tw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BzJ65%2BvBdQSefAuRNMJOO3w%3D%3D&lici=j8sc1N1ByB3HUOnUh326tw%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Motor Vehicle Manufacturing,Renault Group,2,Arges,Romania,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,ROU,"0,0,0"
136,Savindu,https://www.linkedin.com/jobs/view/3434994205/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=tZpvoCxd7kUJpTYu20DFKA%3D%3D&trackingId=gNAeJrIqCB%2FON0VycLHnWg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3Bq7XJiG9bSjOuZyt7%2BZ%2BSiA%3D%3D&lici=gNAeJrIqCB%2FON0VycLHnWg%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Freight and Package Transportation,Magyar Posta,NA,Budapest,Hungary,NA,NA,NA,0,0,"Economics Postal Traffic, Statistics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,HUN,"Economics Postal Traffic, Statistics,0,0"
137,Savindu,https://www.linkedin.com/jobs/view/3431653359/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=tZpvoCxd7kUJpTYu20DFKA%3D%3D&trackingId=AhJqAkcUoQViD6s4GNa3fg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3Bq7XJiG9bSjOuZyt7%2BZ%2BSiA%3D%3D&lici=AhJqAkcUoQViD6s4GNa3fg%3D%3D,data analyst,11-01-23,11-01-23,Data Science,Data Analyst,Financial Services,Intrum,3,Attiki,Greece,NA,NA,NA,1,1,"Computer Science, Economics, Finance, Statistics",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,GRC,"Computer Science, Economics, Finance, Statistics,1,0"
